example_id,pair_id,case_id,dataset,assigned_split,judgment_hash,chunk_index,total_chunks,input_tokens,target_tokens,total_tokens,alignment_mean_similarity,alignment_min_similarity,aligned_summary_sentences,target_truncated
IN-Abs:1432:reference:chunk-0000,IN-Abs:1432:reference,1432,IN-Abs,train,fb26787ec1a9733a062bf2d78270dd41f001fb24fef4b1be30fde631d4024b8a,0,4,2770,213,3053,0.6484039723873138,0.5274279713630676,6,False
IN-Abs:1432:reference:chunk-0001,IN-Abs:1432:reference,1432,IN-Abs,train,fb26787ec1a9733a062bf2d78270dd41f001fb24fef4b1be30fde631d4024b8a,1,4,2796,119,2985,0.5461679920554161,0.29631307721138,4,False
IN-Abs:1432:reference:chunk-0002,IN-Abs:1432:reference,1432,IN-Abs,train,fb26787ec1a9733a062bf2d78270dd41f001fb24fef4b1be30fde631d4024b8a,2,4,2800,37,2907,0.5540608465671539,0.5393992066383362,2,False
IN-Abs:1434:reference:chunk-0000,IN-Abs:1434:reference,1434,IN-Abs,train,942346a21e05578d6141b99bb14092b0c800fe4b1860a8f372806c0dcbe0f59a,0,1,1498,210,1778,0.6052644029259682,0.38967257738113403,8,False
IN-Abs:1435:reference:chunk-0000,IN-Abs:1435:reference,1435,IN-Abs,train,0f7b94e8b2b44d1d1e8f64f007d56bbb80eef03a11b0da3cd061be5bfbf6cf8f,0,1,1618,455,2143,0.6334203319116072,0.45673590898513794,11,False
IN-Abs:1436:reference:chunk-0000,IN-Abs:1436:reference,1436,IN-Abs,train,b7e2dff1d2e16dfb5a975427ad7c0a9bef74297ae2b75aec0602c00a24748f3b,0,2,2793,638,3501,0.6717206305927701,0.2696903944015503,18,False
IN-Abs:1436:reference:chunk-0001,IN-Abs:1436:reference,1436,IN-Abs,train,b7e2dff1d2e16dfb5a975427ad7c0a9bef74297ae2b75aec0602c00a24748f3b,1,2,185,44,299,0.5529075860977173,0.44801247119903564,3,False
IN-Abs:1437:reference:chunk-0000,IN-Abs:1437:reference,1437,IN-Abs,train,4bbb161b197c24b012b032870890fcca5fb2523355365ea2871cdc63392c7419,0,2,2776,403,3249,0.5668008412633624,0.2768103778362274,14,False
IN-Abs:1437:reference:chunk-0001,IN-Abs:1437:reference,1437,IN-Abs,train,4bbb161b197c24b012b032870890fcca5fb2523355365ea2871cdc63392c7419,1,2,1936,178,2184,0.5109213769435883,0.42808741331100464,5,False
IN-Abs:1438:reference:chunk-0000,IN-Abs:1438:reference,1438,IN-Abs,train,dd303089cd21e4e1b3299a2b4035d5675679ade79ea6d98800850f7882f56c0b,0,2,2774,354,3198,0.5760591463609175,0.2701738476753235,11,False
IN-Abs:1438:reference:chunk-0001,IN-Abs:1438:reference,1438,IN-Abs,train,dd303089cd21e4e1b3299a2b4035d5675679ade79ea6d98800850f7882f56c0b,1,2,367,127,564,0.5913432240486145,0.563559889793396,4,False
IN-Abs:1439:reference:chunk-0000,IN-Abs:1439:reference,1439,IN-Abs,train,6eedacc2dc1b00a9336bfee11b6855977af78e635f00091fa097597c21925244,0,2,2771,544,3385,0.7158170261166312,0.4003928303718567,11,False
IN-Abs:1439:reference:chunk-0001,IN-Abs:1439:reference,1439,IN-Abs,train,6eedacc2dc1b00a9336bfee11b6855977af78e635f00091fa097597c21925244,1,2,509,132,711,0.6272937655448914,0.5241652131080627,6,False
IN-Abs:144:reference:chunk-0000,IN-Abs:144:reference,144,IN-Abs,train,769d48b5a6467e1b15f6ec0cb0c7eabec117d71b1eb0a31c02636433fe6b07c0,0,3,2778,165,3013,0.7097753882408142,0.5923698544502258,5,False
IN-Abs:144:reference:chunk-0001,IN-Abs:144:reference,144,IN-Abs,train,769d48b5a6467e1b15f6ec0cb0c7eabec117d71b1eb0a31c02636433fe6b07c0,1,3,2789,520,3379,0.6695258319377899,0.4937642216682434,12,False
IN-Abs:1440:reference:chunk-0000,IN-Abs:1440:reference,1440,IN-Abs,train,3c342db13f5b304cf39b774cc7b03e045d5fe1c56a7594dab4a32ad557eaae00,0,2,2796,424,3290,0.6029074390729269,0.2866867482662201,12,False
IN-Abs:1440:reference:chunk-0001,IN-Abs:1440:reference,1440,IN-Abs,train,3c342db13f5b304cf39b774cc7b03e045d5fe1c56a7594dab4a32ad557eaae00,1,2,1754,471,2295,0.6769604951143264,0.4812404215335846,10,False
IN-Abs:1441:reference:chunk-0000,IN-Abs:1441:reference,1441,IN-Abs,train,8d2977b2f2045fb193a9ad948f0d575c2e10c85c0f330360668756bba30c94b4,0,2,2758,232,3060,0.6340510547161102,0.5158736705780029,6,False
IN-Abs:1441:reference:chunk-0001,IN-Abs:1441:reference,1441,IN-Abs,train,8d2977b2f2045fb193a9ad948f0d575c2e10c85c0f330360668756bba30c94b4,1,2,368,144,582,0.574315644800663,0.32772162556648254,4,False
IN-Abs:1442:reference:chunk-0000,IN-Abs:1442:reference,1442,IN-Abs,train,46b6981b520cd55aa601168378bd9fad9c759863c1562a0450d5975c3c4c1a78,0,3,2747,275,3092,0.6254243751366934,0.2587069571018219,9,False
IN-Abs:1442:reference:chunk-0001,IN-Abs:1442:reference,1442,IN-Abs,train,46b6981b520cd55aa601168378bd9fad9c759863c1562a0450d5975c3c4c1a78,1,3,2789,370,3229,0.5467273358787809,0.22855088114738464,14,False
IN-Abs:1442:reference:chunk-0002,IN-Abs:1442:reference,1442,IN-Abs,train,46b6981b520cd55aa601168378bd9fad9c759863c1562a0450d5975c3c4c1a78,2,3,675,21,766,0.5916322469711304,0.5916322469711304,1,False
IN-Abs:1443:reference:chunk-0000,IN-Abs:1443:reference,1443,IN-Abs,train,8b66492945c469d4b7094976b9fac95b329d770c1b10f173f09687cb6088bfbf,0,5,2785,67,2922,0.7925106287002563,0.7818887829780579,2,False
IN-Abs:1443:reference:chunk-0001,IN-Abs:1443:reference,1443,IN-Abs,train,8b66492945c469d4b7094976b9fac95b329d770c1b10f173f09687cb6088bfbf,1,5,2785,482,3337,0.6648833751678467,0.5230052471160889,12,False
IN-Abs:1443:reference:chunk-0002,IN-Abs:1443:reference,1443,IN-Abs,train,8b66492945c469d4b7094976b9fac95b329d770c1b10f173f09687cb6088bfbf,2,5,2774,258,3102,0.7239203304052353,0.5223449468612671,8,False
IN-Abs:1443:reference:chunk-0003,IN-Abs:1443:reference,1443,IN-Abs,train,8b66492945c469d4b7094976b9fac95b329d770c1b10f173f09687cb6088bfbf,3,5,2776,80,2926,0.6864730715751648,0.6135126352310181,2,False
IN-Abs:1444:reference:chunk-0000,IN-Abs:1444:reference,1444,IN-Abs,train,b9aef90fff82406a112bcb6f59677b8835f49ce3b78cbf39a7ea434c8e02690e,0,2,2785,220,3075,0.6358034253120423,0.34526699781417847,5,False
IN-Abs:1444:reference:chunk-0001,IN-Abs:1444:reference,1444,IN-Abs,train,b9aef90fff82406a112bcb6f59677b8835f49ce3b78cbf39a7ea434c8e02690e,1,2,1435,158,1663,0.6826398173967997,0.6614165306091309,3,False
IN-Abs:1445:reference:chunk-0000,IN-Abs:1445:reference,1445,IN-Abs,train,337117d4190eb9ab3db4ee80abb193dd28d130904943818f943161654a07cb56,0,2,2787,157,3014,0.6443830013275147,0.5113747715950012,5,False
IN-Abs:1445:reference:chunk-0001,IN-Abs:1445:reference,1445,IN-Abs,train,337117d4190eb9ab3db4ee80abb193dd28d130904943818f943161654a07cb56,1,2,1515,261,1846,0.6623689979314804,0.4633263051509857,6,False
IN-Abs:1446:reference:chunk-0000,IN-Abs:1446:reference,1446,IN-Abs,train,bb8821712a8c6b0175d8ac062a9b0ee32d1cea2f981200a85bc5582ec2978003,0,3,2774,194,3038,0.6860223412513733,0.547694981098175,5,False
IN-Abs:1446:reference:chunk-0001,IN-Abs:1446:reference,1446,IN-Abs,train,bb8821712a8c6b0175d8ac062a9b0ee32d1cea2f981200a85bc5582ec2978003,1,3,2789,219,3078,0.5354815065860749,0.3422008156776428,10,False
IN-Abs:1446:reference:chunk-0002,IN-Abs:1446:reference,1446,IN-Abs,train,bb8821712a8c6b0175d8ac062a9b0ee32d1cea2f981200a85bc5582ec2978003,2,3,1733,369,2172,0.7364658550782637,0.5887813568115234,11,False
IN-Abs:1447:reference:chunk-0000,IN-Abs:1447:reference,1447,IN-Abs,train,3eaf7fd99228827ce4464939ee0c168689cdac948c78e79f3bfbef4e5e12bde8,0,2,2780,235,3085,0.6118958195050558,0.26590317487716675,6,False
IN-Abs:1447:reference:chunk-0001,IN-Abs:1447:reference,1447,IN-Abs,train,3eaf7fd99228827ce4464939ee0c168689cdac948c78e79f3bfbef4e5e12bde8,1,2,2610,303,2983,0.6928360887936184,0.5431883335113525,7,False
IN-Abs:1448:reference:chunk-0000,IN-Abs:1448:reference,1448,IN-Abs,train,db2c193ae1da0a6af38405af1698e85c98f14cd17b013a50b068fb4f430f924e,0,1,2627,388,3085,0.6172337369485335,0.35142284631729126,11,False
IN-Abs:1449:reference:chunk-0000,IN-Abs:1449:reference,1449,IN-Abs,train,0fde2a74bb31d6bd562f5c3fc4a4867bd8437290dbf66a4f4e31f40f25384376,0,2,2785,344,3199,0.733603584766388,0.5281237363815308,5,False
IN-Abs:1449:reference:chunk-0001,IN-Abs:1449:reference,1449,IN-Abs,train,0fde2a74bb31d6bd562f5c3fc4a4867bd8437290dbf66a4f4e31f40f25384376,1,2,576,141,787,0.6790382862091064,0.614335834980011,3,False
IN-Abs:145:reference:chunk-0000,IN-Abs:145:reference,145,IN-Abs,train,822482b7ba82be86c20cfbd0164432d413de1f0dd2f3d48e5b85c4b310332b66,0,2,2797,76,2943,0.4080224521458149,0.20700053870677948,4,False
IN-Abs:145:reference:chunk-0001,IN-Abs:145:reference,145,IN-Abs,train,822482b7ba82be86c20cfbd0164432d413de1f0dd2f3d48e5b85c4b310332b66,1,2,1548,280,1898,0.5682099610567093,0.30433738231658936,8,False
IN-Abs:1451:reference:chunk-0000,IN-Abs:1451:reference,1451,IN-Abs,train,5dc93e044f05ef485b014763a4f7a19f82f8b84ddbff23e1d274e46a818e6b1f,0,2,2746,308,3124,0.5500969615849581,0.2329382300376892,11,False
IN-Abs:1451:reference:chunk-0001,IN-Abs:1451:reference,1451,IN-Abs,train,5dc93e044f05ef485b014763a4f7a19f82f8b84ddbff23e1d274e46a818e6b1f,1,2,945,128,1143,0.7098469535509745,0.5535317063331604,3,False
IN-Abs:1452:reference:chunk-0001,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,1,23,2798,170,3039,0.7077233990033468,0.6111657619476318,3,False
IN-Abs:1452:reference:chunk-0002,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,2,23,2798,381,3250,0.5708510223776102,0.2592967450618744,16,False
IN-Abs:1452:reference:chunk-0003,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,3,23,2799,45,2915,0.5549695044755936,0.2900809347629547,2,False
IN-Abs:1452:reference:chunk-0004,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,4,23,2734,30,2835,0.3694762885570526,0.2557588517665863,3,False
IN-Abs:1452:reference:chunk-0005,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,5,23,2773,250,3094,0.5612018145620823,0.29716956615448,8,False
IN-Abs:1452:reference:chunk-0006,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,6,23,2772,42,2885,0.5348804444074631,0.4499628245830536,2,False
IN-Abs:1452:reference:chunk-0007,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,7,23,2732,28,2831,0.41889774799346924,0.41889774799346924,1,False
IN-Abs:1452:reference:chunk-0009,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,9,23,2739,132,2943,0.751511295636495,0.691636323928833,3,False
IN-Abs:1452:reference:chunk-0010,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,10,23,2779,35,2886,0.7386667728424072,0.7386667728424072,1,False
IN-Abs:1452:reference:chunk-0011,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,11,23,2728,58,2858,0.7306348085403442,0.6708135604858398,2,False
IN-Abs:1452:reference:chunk-0012,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,12,23,2797,116,2985,0.8614020943641663,0.8614020943641663,1,False
IN-Abs:1452:reference:chunk-0014,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,14,23,2756,31,2859,0.5273642539978027,0.5141363143920898,2,False
IN-Abs:1452:reference:chunk-0016,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,16,23,2775,84,2931,0.6102592349052429,0.508806049823761,3,False
IN-Abs:1452:reference:chunk-0018,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,18,23,2726,160,2958,0.6056397438049317,0.26154428720474243,5,False
IN-Abs:1452:reference:chunk-0019,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,19,23,2790,131,2993,0.6014428536097208,0.501154899597168,3,False
IN-Abs:1452:reference:chunk-0020,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,20,23,2767,33,2872,0.45278899868329364,0.27417439222335815,3,False
IN-Abs:1452:reference:chunk-0021,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,21,23,2773,40,2885,0.7491698861122131,0.7491698861122131,1,False
IN-Abs:1452:reference:chunk-0022,IN-Abs:1452:reference,1452,IN-Abs,train,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,22,23,2013,64,2149,0.5000696182250977,0.3521503210067749,3,False
IN-Abs:1453:reference:chunk-0000,IN-Abs:1453:reference,1453,IN-Abs,train,f2cf737330e74e2cee21495523f2cecd5f98a11074e37730a2b91d104d771d08,0,8,2773,320,3163,0.5408520171275506,0.2060941904783249,13,False
IN-Abs:1453:reference:chunk-0001,IN-Abs:1453:reference,1453,IN-Abs,train,f2cf737330e74e2cee21495523f2cecd5f98a11074e37730a2b91d104d771d08,1,8,2778,321,3169,0.551553178917278,0.26441049575805664,11,False
IN-Abs:1453:reference:chunk-0002,IN-Abs:1453:reference,1453,IN-Abs,train,f2cf737330e74e2cee21495523f2cecd5f98a11074e37730a2b91d104d771d08,2,8,2780,41,2891,0.7351126670837402,0.7048736214637756,2,False
IN-Abs:1453:reference:chunk-0003,IN-Abs:1453:reference,1453,IN-Abs,train,f2cf737330e74e2cee21495523f2cecd5f98a11074e37730a2b91d104d771d08,3,8,2798,158,3026,0.756881852944692,0.7543312311172485,3,False
IN-Abs:1453:reference:chunk-0004,IN-Abs:1453:reference,1453,IN-Abs,train,f2cf737330e74e2cee21495523f2cecd5f98a11074e37730a2b91d104d771d08,4,8,2730,240,3040,0.7052627205848694,0.42703938484191895,6,False
IN-Abs:1453:reference:chunk-0005,IN-Abs:1453:reference,1453,IN-Abs,train,f2cf737330e74e2cee21495523f2cecd5f98a11074e37730a2b91d104d771d08,5,8,2728,36,2834,0.6529788374900818,0.6164129972457886,2,False
IN-Abs:1453:reference:chunk-0006,IN-Abs:1453:reference,1453,IN-Abs,train,f2cf737330e74e2cee21495523f2cecd5f98a11074e37730a2b91d104d771d08,6,8,2784,236,3090,0.6501161977648735,0.4866187572479248,8,False
IN-Abs:1453:reference:chunk-0007,IN-Abs:1453:reference,1453,IN-Abs,train,f2cf737330e74e2cee21495523f2cecd5f98a11074e37730a2b91d104d771d08,7,8,1655,73,1798,0.4548378363251686,0.29778361320495605,4,False
IN-Abs:1454:reference:chunk-0000,IN-Abs:1454:reference,1454,IN-Abs,train,d7e563c3df1b4fa1e4dd87b8503ec4af0e0afd84293f1e1c1d2692e65f144256,0,2,2789,284,3143,0.6682084381580353,0.5046849250793457,10,False
IN-Abs:1454:reference:chunk-0001,IN-Abs:1454:reference,1454,IN-Abs,train,d7e563c3df1b4fa1e4dd87b8503ec4af0e0afd84293f1e1c1d2692e65f144256,1,2,2713,261,3044,0.5710332423448563,0.3544633984565735,10,False
IN-Abs:1455:reference:chunk-0000,IN-Abs:1455:reference,1455,IN-Abs,train,f76ef12a3d3e242e44b7582222f5246c7d024f0e1825555d707cb395a4d6d7c9,0,1,1192,308,1570,0.5670534869035085,0.38802605867385864,9,False
IN-Abs:1456:reference:chunk-0000,IN-Abs:1456:reference,1456,IN-Abs,train,8b7dd3b209414b5683523d268c96b26c88b78f2e2d4d5a429eb6a98bf65f3a8e,0,3,2795,127,2992,0.5869667331377665,0.32762396335601807,6,False
IN-Abs:1456:reference:chunk-0001,IN-Abs:1456:reference,1456,IN-Abs,train,8b7dd3b209414b5683523d268c96b26c88b78f2e2d4d5a429eb6a98bf65f3a8e,1,3,2797,249,3116,0.8378714025020599,0.7792822122573853,4,False
IN-Abs:1457:reference:chunk-0000,IN-Abs:1457:reference,1457,IN-Abs,train,958e98e330c13e1cbf3476ff94d70118745616cde7c7b017584fa93889eb09d2,0,1,1771,283,2124,0.62045459151268,0.449557363986969,10,False
IN-Abs:1458:reference:chunk-0000,IN-Abs:1458:reference,1458,IN-Abs,train,36612cde1cefb5515025b52ed3327b0fb5e4cd4238829f7ad8f90486d35aa921,0,2,2761,287,3118,0.6468520547662463,0.40166208148002625,7,False
IN-Abs:1458:reference:chunk-0001,IN-Abs:1458:reference,1458,IN-Abs,train,36612cde1cefb5515025b52ed3327b0fb5e4cd4238829f7ad8f90486d35aa921,1,2,796,157,1023,0.6480887730916342,0.4364472031593323,6,False
IN-Abs:1459:reference:chunk-0000,IN-Abs:1459:reference,1459,IN-Abs,train,140c9337ad5a0400a7ca6db9e042b781abfaeb1223db29c6d021f2872460c121,0,1,1798,336,2204,0.6256354376673698,0.4407508969306946,8,False
IN-Abs:146:reference:chunk-0000,IN-Abs:146:reference,146,IN-Abs,train,4e01c7a6dca04149ddc5442001a1dd0c1b0a3086881f9ea5c6e3b532c73b757e,0,4,2769,210,3049,0.4482601135969162,0.2155340164899826,7,False
IN-Abs:146:reference:chunk-0001,IN-Abs:146:reference,146,IN-Abs,train,4e01c7a6dca04149ddc5442001a1dd0c1b0a3086881f9ea5c6e3b532c73b757e,1,4,2793,85,2948,0.7404751181602478,0.7404751181602478,1,False
IN-Abs:146:reference:chunk-0002,IN-Abs:146:reference,146,IN-Abs,train,4e01c7a6dca04149ddc5442001a1dd0c1b0a3086881f9ea5c6e3b532c73b757e,2,4,2782,70,2922,0.49523091316223145,0.4089221954345703,2,False
IN-Abs:1461:reference:chunk-0000,IN-Abs:1461:reference,1461,IN-Abs,train,0cdb3d135506add75920fb12049f946a767a2c6e3f62dc2736b9003f14f91937,0,4,2791,170,3031,0.6288064469893774,0.257417231798172,6,False
IN-Abs:1461:reference:chunk-0001,IN-Abs:1461:reference,1461,IN-Abs,train,0cdb3d135506add75920fb12049f946a767a2c6e3f62dc2736b9003f14f91937,1,4,2796,207,3073,0.6213491931557655,0.3945307731628418,8,False
IN-Abs:1461:reference:chunk-0002,IN-Abs:1461:reference,1461,IN-Abs,train,0cdb3d135506add75920fb12049f946a767a2c6e3f62dc2736b9003f14f91937,2,4,2795,293,3158,0.6231446117162704,0.3537306785583496,8,False
IN-Abs:1461:reference:chunk-0003,IN-Abs:1461:reference,1461,IN-Abs,train,0cdb3d135506add75920fb12049f946a767a2c6e3f62dc2736b9003f14f91937,3,4,912,146,1128,0.5323156118392944,0.3623266816139221,6,False
IN-Abs:1462:reference:chunk-0000,IN-Abs:1462:reference,1462,IN-Abs,train,882cbc4fa793deb64f50e2a4c56909713e273cf00a94488c1dc602c4e05fe4f7,0,6,2738,355,3163,0.6710913607052394,0.5894008874893188,7,False
IN-Abs:1462:reference:chunk-0001,IN-Abs:1462:reference,1462,IN-Abs,train,882cbc4fa793deb64f50e2a4c56909713e273cf00a94488c1dc602c4e05fe4f7,1,6,2782,118,2970,0.630158543586731,0.2702676057815552,3,False
IN-Abs:1462:reference:chunk-0003,IN-Abs:1462:reference,1462,IN-Abs,train,882cbc4fa793deb64f50e2a4c56909713e273cf00a94488c1dc602c4e05fe4f7,3,6,2771,104,2945,0.5765039846301079,0.2665915787220001,4,False
IN-Abs:1462:reference:chunk-0004,IN-Abs:1462:reference,1462,IN-Abs,train,882cbc4fa793deb64f50e2a4c56909713e273cf00a94488c1dc602c4e05fe4f7,4,6,2800,280,3150,0.7641244530677795,0.7059757709503174,6,False
IN-Abs:1462:reference:chunk-0005,IN-Abs:1462:reference,1462,IN-Abs,train,882cbc4fa793deb64f50e2a4c56909713e273cf00a94488c1dc602c4e05fe4f7,5,6,437,48,555,0.7826275825500488,0.7826275825500488,1,False
IN-Abs:1463:reference:chunk-0000,IN-Abs:1463:reference,1463,IN-Abs,train,ec5dc8643c63a432df1b417e83016150e1782f1ded9296ec9f74097e8f408c80,0,2,2771,256,3097,0.7146766781806946,0.5456427335739136,6,False
IN-Abs:1463:reference:chunk-0001,IN-Abs:1463:reference,1463,IN-Abs,train,ec5dc8643c63a432df1b417e83016150e1782f1ded9296ec9f74097e8f408c80,1,2,2253,167,2490,0.5574921617905298,0.42260926961898804,6,False
IN-Abs:1464:reference:chunk-0000,IN-Abs:1464:reference,1464,IN-Abs,train,8e449a6d39ab61d7c188491d4515877cdab638ef0383092680ab64460262dbd7,0,1,2032,321,2423,0.6288857526249356,0.41120028495788574,9,False
IN-Abs:1466:reference:chunk-0000,IN-Abs:1466:reference,1466,IN-Abs,train,ad9aa1ef657c9e21c020bcce8c503fd8c689ffb55b31678d68d51cc0c1bf2bdd,0,1,2384,409,2863,0.5921962726861238,0.2712896466255188,16,False
IN-Abs:1467:reference:chunk-0000,IN-Abs:1467:reference,1467,IN-Abs,train,22eb830e7f3109b7e5ad6649137294dd41ea5626dd0353f362a8f3baa6bbb3f3,0,2,2764,301,3135,0.5920466515753005,0.22917720675468445,9,False
IN-Abs:1467:reference:chunk-0001,IN-Abs:1467:reference,1467,IN-Abs,train,22eb830e7f3109b7e5ad6649137294dd41ea5626dd0353f362a8f3baa6bbb3f3,1,2,2334,504,2908,0.6553186843028436,0.30977296829223633,13,False
IN-Abs:1468:reference:chunk-0000,IN-Abs:1468:reference,1468,IN-Abs,train,286ddcd5596fd1089a2bf809051e1e0daf4e9b03e2ba43c21a02bd91dcd010da,0,3,2785,108,2963,0.4438106775283813,0.26263052225112915,5,False
IN-Abs:1468:reference:chunk-0001,IN-Abs:1468:reference,1468,IN-Abs,train,286ddcd5596fd1089a2bf809051e1e0daf4e9b03e2ba43c21a02bd91dcd010da,1,3,2793,408,3271,0.6854268945753574,0.39736267924308777,8,False
IN-Abs:1468:reference:chunk-0002,IN-Abs:1468:reference,1468,IN-Abs,train,286ddcd5596fd1089a2bf809051e1e0daf4e9b03e2ba43c21a02bd91dcd010da,2,3,593,137,800,0.639969065785408,0.5614073276519775,4,False
IN-Abs:1469:reference:chunk-0000,IN-Abs:1469:reference,1469,IN-Abs,train,4cc91de47812fc2feb9ea3b1a2d9847511b42696e1ea44f0854cefcded73776a,0,7,2767,108,2945,0.4625154733657837,0.25276073813438416,3,False
IN-Abs:1469:reference:chunk-0001,IN-Abs:1469:reference,1469,IN-Abs,train,4cc91de47812fc2feb9ea3b1a2d9847511b42696e1ea44f0854cefcded73776a,1,7,2779,43,2892,0.5380001664161682,0.4805666208267212,2,False
IN-Abs:1469:reference:chunk-0002,IN-Abs:1469:reference,1469,IN-Abs,train,4cc91de47812fc2feb9ea3b1a2d9847511b42696e1ea44f0854cefcded73776a,2,7,2780,88,2938,0.47470810264348984,0.25528886914253235,4,False
IN-Abs:1469:reference:chunk-0004,IN-Abs:1469:reference,1469,IN-Abs,train,4cc91de47812fc2feb9ea3b1a2d9847511b42696e1ea44f0854cefcded73776a,4,7,2669,97,2836,0.5716828256845474,0.45978081226348877,4,False
IN-Abs:1469:reference:chunk-0005,IN-Abs:1469:reference,1469,IN-Abs,train,4cc91de47812fc2feb9ea3b1a2d9847511b42696e1ea44f0854cefcded73776a,5,7,2799,155,3024,0.7172367095947265,0.5943975448608398,5,False
IN-Abs:1469:reference:chunk-0006,IN-Abs:1469:reference,1469,IN-Abs,train,4cc91de47812fc2feb9ea3b1a2d9847511b42696e1ea44f0854cefcded73776a,6,7,801,54,925,0.8095210790634155,0.8095210790634155,1,False
IN-Abs:147:reference:chunk-0000,IN-Abs:147:reference,147,IN-Abs,train,79ab09f6f60618c2fa0f36deb619462a1fea67b0574d5811e672b3a7a2386064,0,2,2783,229,3082,0.5348427668213844,0.38613128662109375,8,False
IN-Abs:147:reference:chunk-0001,IN-Abs:147:reference,147,IN-Abs,train,79ab09f6f60618c2fa0f36deb619462a1fea67b0574d5811e672b3a7a2386064,1,2,1912,84,2066,0.8903790712356567,0.8903790712356567,1,False
IN-Abs:1470:reference:chunk-0000,IN-Abs:1470:reference,1470,IN-Abs,train,66e9bca27b5256d8759ad3bb9997e57e972f073c29c6fa39fcc007e3d5a9e178,0,1,2711,186,2967,0.5872472152113914,0.38877034187316895,8,False
IN-Abs:1471:reference:chunk-0000,IN-Abs:1471:reference,1471,IN-Abs,train,2096f2ac4dac294cd2859f499d0d85d6ce9faf5625ea136917e65640f94d604c,0,6,2798,407,3275,0.468593935433187,0.20297342538833618,19,False
IN-Abs:1471:reference:chunk-0001,IN-Abs:1471:reference,1471,IN-Abs,train,2096f2ac4dac294cd2859f499d0d85d6ce9faf5625ea136917e65640f94d604c,1,6,2678,182,2930,0.4942519260304315,0.2090507298707962,7,False
IN-Abs:1471:reference:chunk-0003,IN-Abs:1471:reference,1471,IN-Abs,train,2096f2ac4dac294cd2859f499d0d85d6ce9faf5625ea136917e65640f94d604c,3,6,2784,141,2995,0.750092347462972,0.5473663806915283,3,False
