case_id,dataset,split,filename,judgment_member,judgment_encoding,judgment_hash,summary_count,judgment_characters,judgment_words,judgment_sentences,judgment_approx_tokens
7050,IN-Abs,train,7050.txt,dataset/IN-Abs/train-data/judgement/7050.txt,utf-8,02ebd9fbffd6a4488d8c28d588a016523c216d3c05269c45d0088b1a8c91ce62,1,13413,2412,96,3136
7052,IN-Abs,train,7052.txt,dataset/IN-Abs/train-data/judgement/7052.txt,utf-8,6390ae3f90f4ae9468158060fc203d5194383909ac6b4267603b0654bcbd2f94,1,81934,14432,465,18762
7057,IN-Abs,train,7057.txt,dataset/IN-Abs/train-data/judgement/7057.txt,utf-8,cbae26fbd283e7066aefe982ac122dd0a134c24eefc3afcb1babdc22f3eeb42f,1,17206,3030,130,3939
7064,IN-Abs,train,7064.txt,dataset/IN-Abs/train-data/judgement/7064.txt,utf-8,03aa206d4160b3d4880e00c542def673df5486f602f01dd8de1e3a00bbbc85e9,1,17985,2990,116,3887
7067,IN-Abs,train,7067.txt,dataset/IN-Abs/train-data/judgement/7067.txt,utf-8,ccf1bbb3813447d782444cf796323940b4dfb7c53644d16e3db623b187141a6e,1,13870,2528,134,3286
708,IN-Abs,train,708.txt,dataset/IN-Abs/train-data/judgement/708.txt,utf-8,4f02087c9f79506439253dcb030c3d4f0f76a9b5a81b74cb9d31b4f7debe948c,1,33918,5959,231,7747
7087,IN-Abs,train,7087.txt,dataset/IN-Abs/train-data/judgement/7087.txt,utf-8,05143fa5b3aae13c969bc88f7fb5f3f9545020b8b57c3d4ce70f8ab101df80b1,1,6346,1058,45,1375
7088,IN-Abs,train,7088.txt,dataset/IN-Abs/train-data/judgement/7088.txt,utf-8,1da7eb69ac051e03af7b2a86edf59781e9e42a9ddf9ec1d572304c737a1cd046,1,9628,1738,98,2259
7093,IN-Abs,train,7093.txt,dataset/IN-Abs/train-data/judgement/7093.txt,utf-8,23981f09b2381f8d55a07724e3ee5117feef5e9c56e76eecae73aff2ebc0d589,1,21085,3591,188,4668
7096,IN-Abs,train,7096.txt,dataset/IN-Abs/train-data/judgement/7096.txt,utf-8,1733a8e94db35d35cf5834c571ff4209b36cfa476ffb300d260100c4c4f53486,1,5768,1030,42,1339
7098,IN-Abs,train,7098.txt,dataset/IN-Abs/train-data/judgement/7098.txt,utf-8,7802eeb026765df928355dfd3ca7763c7b17b29f65b5f2c88b4b712451d8ce0a,1,23109,4050,113,5265
7103,IN-Abs,train,7103.txt,dataset/IN-Abs/train-data/judgement/7103.txt,utf-8,c07f437e24875b90554252b57ff76352d8808d0c01bf4d65542f53e035b5c975,1,15306,2761,189,3589
7110,IN-Abs,train,7110.txt,dataset/IN-Abs/train-data/judgement/7110.txt,utf-8,c39504dc0fac220e297f6b28b3e81dc39c69d41bbd66a3831b57b6c70831968c,1,15890,2764,139,3593
7115,IN-Abs,train,7115.txt,dataset/IN-Abs/train-data/judgement/7115.txt,utf-8,41775034d6cf83e7243b977d2b6a933080580fd61d43277478b456417c8206e3,1,9299,1631,73,2120
7116,IN-Abs,train,7116.txt,dataset/IN-Abs/train-data/judgement/7116.txt,utf-8,4852db8e884639386b2be3641f2fa234decd561642d06b3afbf3bdcb98883c10,1,25013,4388,313,5704
7118,IN-Abs,train,7118.txt,dataset/IN-Abs/train-data/judgement/7118.txt,utf-8,eb30bc5f7d96f1114fa0782c15fb0917f37c7462ed9ed51c8776b37bde01939f,1,27429,4569,257,5940
7131,IN-Abs,train,7131.txt,dataset/IN-Abs/train-data/judgement/7131.txt,utf-8,02a98f108ea25052a4193447d0cef67a465eb5a3fc82fb9ca3ffd0d0f6d0dc98,1,6946,1254,51,1630
716,IN-Abs,train,716.txt,dataset/IN-Abs/train-data/judgement/716.txt,utf-8,fd24a2e369b3738907fbf0a7f3eb0fe557eb443b720336915b9fbd6c6130c18f,1,11188,1922,76,2499
721,IN-Abs,train,721.txt,dataset/IN-Abs/train-data/judgement/721.txt,utf-8,2496b48a3f66e55e562193ea44ce7fdbb7893e5bf6131eb9a719ecb297b6dab0,1,16598,2946,181,3830
727,IN-Abs,train,727.txt,dataset/IN-Abs/train-data/judgement/727.txt,utf-8,de15a61a4176bf5c6ce3081c0c5232537755718b37a785f56dacd4846608cad1,1,39395,6866,335,8926
731,IN-Abs,train,731.txt,dataset/IN-Abs/train-data/judgement/731.txt,utf-8,c387fc25b594d108f0d75368eaa819b88cacb97cc7060c5dee848b2ecddd3ddf,1,15605,2805,106,3646
737,IN-Abs,train,737.txt,dataset/IN-Abs/train-data/judgement/737.txt,utf-8,aec0eae46bb7d7054da1e68472067d4051be441f0196d3b570f1414961b5df32,1,24770,4470,211,5811
738,IN-Abs,train,738.txt,dataset/IN-Abs/train-data/judgement/738.txt,utf-8,54ac19594a77258c40c2db5167c603d49571786af4b8571dea9d4d22106fc654,1,22537,3966,185,5156
74,IN-Abs,train,74.txt,dataset/IN-Abs/train-data/judgement/74.txt,utf-8,84fdd3e24ec855bb1e2eb5f57539332db108cd9fa43fa3834b25f57cba8520a5,1,8866,1630,67,2119
740,IN-Abs,train,740.txt,dataset/IN-Abs/train-data/judgement/740.txt,utf-8,ea5e2de55a9a2497a07fcda98b72a16838988778b0811166a2f0f46ef534e194,1,12753,2283,104,2968
744,IN-Abs,train,744.txt,dataset/IN-Abs/train-data/judgement/744.txt,utf-8,b75fd4891a2485179c82ac2981c9749a8e9c28eb01497e4fe4b164c5c5404ffb,1,29333,5128,228,6666
760,IN-Abs,train,760.txt,dataset/IN-Abs/train-data/judgement/760.txt,utf-8,4184d3aaaa27992b3a0daa40c8faa0e0f3f08c765dd9f2f37ac52b76eed362ad,1,28861,5077,171,6600
761,IN-Abs,train,761.txt,dataset/IN-Abs/train-data/judgement/761.txt,utf-8,b6eb81fb1edd7d1b0da9547fe37f7235b89ad007aa576e57163d258cfd3a65b3,1,37626,6585,234,8560
772,IN-Abs,train,772.txt,dataset/IN-Abs/train-data/judgement/772.txt,utf-8,c0760ad7c6d2d3fab2ac788e2583ff4800bf5cf985eaa3fe053a186cdce6b71d,1,66860,11436,464,14867
774,IN-Abs,train,774.txt,dataset/IN-Abs/train-data/judgement/774.txt,utf-8,527e515fd169c80a526d6a7d131ce486bb36a5a940196baf9f2e2c1fc8ad5dcc,1,53994,9496,349,12345
781,IN-Abs,train,781.txt,dataset/IN-Abs/train-data/judgement/781.txt,utf-8,8b5429470bd22bfc10b310f322f4768a4f896de9566f99e88c3cbdb1e9917c27,1,29601,5186,217,6742
794,IN-Abs,train,794.txt,dataset/IN-Abs/train-data/judgement/794.txt,utf-8,a6a8013b0e8b4594fce642ef2fdd766d4e6fd0f5900689e4e9a580375ddde855,1,11974,2075,79,2698
796,IN-Abs,train,796.txt,dataset/IN-Abs/train-data/judgement/796.txt,utf-8,faac1d87e3a6d9b46ef32e3b28f15c3456f0f53c68f2caf59625d281794bd24a,1,96412,16604,619,21585
805,IN-Abs,train,805.txt,dataset/IN-Abs/train-data/judgement/805.txt,utf-8,ae4543e0a4643555cc97d2098c52496103dde2aa5f84345dee5625c279a10f6e,1,15492,2758,126,3585
808,IN-Abs,train,808.txt,dataset/IN-Abs/train-data/judgement/808.txt,utf-8,1635021d8302ce3fcaf6dc4f685014e0080b1ff87c402e28bbe6c65e055f6bf2,1,14512,2427,119,3155
814,IN-Abs,train,814.txt,dataset/IN-Abs/train-data/judgement/814.txt,utf-8,0ba42282b622a3cc77378cc5fb2f5506e7eb8ef3a59ac614c705934071f618b3,1,25345,4505,183,5856
820,IN-Abs,train,820.txt,dataset/IN-Abs/train-data/judgement/820.txt,utf-8,f61a9c5ef0650a01e7e12c171649bc448adbe8d5be0180ce9bcc103be46df2cc,1,44834,7517,309,9772
836,IN-Abs,train,836.txt,dataset/IN-Abs/train-data/judgement/836.txt,utf-8,abea831a246004bc6efe28e8afab9909ef2adc3e8f7072dc8215004271629c36,1,31611,5436,248,7067
851,IN-Abs,train,851.txt,dataset/IN-Abs/train-data/judgement/851.txt,utf-8,d66f594d5bcc8ca3c86e08ab25d46ad422db5b8669c049c3a29d021f8ddefba1,1,20141,3486,122,4532
862,IN-Abs,train,862.txt,dataset/IN-Abs/train-data/judgement/862.txt,utf-8,40ad49db5b777bbee4c85165bc0ce0cc07d31d3b5bd001e1249cfd2d3cf7295c,1,28724,4918,193,6393
867,IN-Abs,train,867.txt,dataset/IN-Abs/train-data/judgement/867.txt,utf-8,9db99940b09e374e20a5f100df4cd5ac66bf56c19af3dc1b75e74c663ba48f36,1,63815,10448,507,13582
870,IN-Abs,train,870.txt,dataset/IN-Abs/train-data/judgement/870.txt,utf-8,86723fda42ccc291141445535884c2fac5e68c5460a33c3d85b6e4c3dd4510bc,1,42856,7359,247,9567
882,IN-Abs,train,882.txt,dataset/IN-Abs/train-data/judgement/882.txt,utf-8,153c79fee21fc57f35082261d3849693c70c1b7d27ec657074443171efb5fe5d,1,19096,3356,97,4363
888,IN-Abs,train,888.txt,dataset/IN-Abs/train-data/judgement/888.txt,utf-8,95ba77e07801fe389a5d1add23dba6f1246ce1de9ee2296627d5641366e17cd4,1,12928,2239,86,2911
909,IN-Abs,train,909.txt,dataset/IN-Abs/train-data/judgement/909.txt,utf-8,6f56e974359407c82a1aba6ffe0968b8fa8dd8f809adc607a4f3f649e1353996,1,67403,11958,610,15545
921,IN-Abs,train,921.txt,dataset/IN-Abs/train-data/judgement/921.txt,utf-8,02e319f8a5640307426ec6a11da98877404d11666d3e6c585185c780bac7eafb,1,13709,2452,102,3188
927,IN-Abs,train,927.txt,dataset/IN-Abs/train-data/judgement/927.txt,utf-8,edb91672e70cf1ad3e564419011d3d0d17fbb58561389f6f49b0165afac4be0d,1,13385,2332,89,3032
929,IN-Abs,train,929.txt,dataset/IN-Abs/train-data/judgement/929.txt,utf-8,1c0c02e1ef85d56d3ead7d7257de68f86f399a38c6f996603d0ab990a1b6fffa,1,20245,3721,149,4837
932,IN-Abs,train,932.txt,dataset/IN-Abs/train-data/judgement/932.txt,utf-8,74fcc83c0cb7f52b79f58df51e8a20fddf996520403ae2a1f94f924cfe390fb5,1,8640,1488,49,1934
94,IN-Abs,train,94.txt,dataset/IN-Abs/train-data/judgement/94.txt,utf-8,9800cf3cd4e45d390fc95595ce6de4444559882ad0f496ed96963a2dd719dde0,1,22755,4136,159,5377
95,IN-Abs,train,95.txt,dataset/IN-Abs/train-data/judgement/95.txt,utf-8,4a4fca15a5e923e83ca260ad92ca5b0b3e33a5719af81568974a5356580ca77b,1,19918,3529,108,4588
954,IN-Abs,train,954.txt,dataset/IN-Abs/train-data/judgement/954.txt,utf-8,44d601b3e99674930c484beb07ac1ee8374e252386548c59e8d997fb28b9dd31,1,6693,1186,52,1542
961,IN-Abs,train,961.txt,dataset/IN-Abs/train-data/judgement/961.txt,utf-8,032c1773890ce355ba8b193373ac5189217b7afa7829e10c57443268abd3b636,1,41917,7308,291,9500
963,IN-Abs,train,963.txt,dataset/IN-Abs/train-data/judgement/963.txt,utf-8,23a802d9cd96b62fdf707818f039aac0060a60b291c906ad065b5dcfe2b6a236,1,16170,2788,108,3624
968,IN-Abs,train,968.txt,dataset/IN-Abs/train-data/judgement/968.txt,utf-8,aeca15cb633a49b82a63922660c8ac2c8bd839a602bfa374f614d341cb0f18eb,1,21340,3735,118,4856
976,IN-Abs,train,976.txt,dataset/IN-Abs/train-data/judgement/976.txt,utf-8,e979263f9999c2eb3e949966a0066216b6c3b20987541fe17a13d4391aa21bed,1,24148,4265,187,5544
98,IN-Abs,train,98.txt,dataset/IN-Abs/train-data/judgement/98.txt,utf-8,4cf1485927de4991d5b2ee1ddc822ce6b5103bcd750f9a82f70aeeefe54b24f4,1,9747,1744,103,2267
990,IN-Abs,train,990.txt,dataset/IN-Abs/train-data/judgement/990.txt,utf-8,61802a7dcc9d70ecb98eb61f19ce2adaa9524ec35b4d3b218934f6e372654509,1,43377,7549,278,9814
991,IN-Abs,train,991.txt,dataset/IN-Abs/train-data/judgement/991.txt,utf-8,1f37ce1eefd5c368ee7207b058a3ba8d1fb53846acf539d9b3648ccbad39ed12,1,22965,4032,186,5242
992,IN-Abs,train,992.txt,dataset/IN-Abs/train-data/judgement/992.txt,utf-8,f28a67813a0566ea5414ae7fbcfcb33dee4355e9b0f2f39daef9b89beea9fc45,1,10131,1745,71,2268
1000,IN-Abs,train,1000.txt,dataset/IN-Abs/train-data/judgement/1000.txt,utf-8,5797afd932cf1b8bab98288e96f7cf8cf57c938bf1007a6ba2881f40b7bbd235,1,20035,3508,133,4560
1008,IN-Abs,train,1008.txt,dataset/IN-Abs/train-data/judgement/1008.txt,utf-8,668c67d8a1602740414c0b4e3ac9391b8abe28a38187b20cf90aed6f62b33654,1,94208,16829,580,21878
1009,IN-Abs,train,1009.txt,dataset/IN-Abs/train-data/judgement/1009.txt,utf-8,b88e945102b547677fa3cf0de69c36a0f11354866a894fbca7430b7cc2de22a7,1,9772,1752,80,2278
102,IN-Abs,train,102.txt,dataset/IN-Abs/train-data/judgement/102.txt,utf-8,86e4e9f48cd9c4c9cb937451abb1b9bff7a1df38c8a12111ec606b107b57da06,1,39190,6937,262,9018
1021,IN-Abs,train,1021.txt,dataset/IN-Abs/train-data/judgement/1021.txt,utf-8,dc46166522474bbd62eafc6ab2e492a2b99dc6c36efd3e5771c1d0c58346cb71,1,11415,1898,101,2467
1022,IN-Abs,train,1022.txt,dataset/IN-Abs/train-data/judgement/1022.txt,utf-8,41e2122f201978602347b813d7466de74744b3f3d9844911ed09cbfce3fa6412,1,98924,17100,631,22230
1024,IN-Abs,train,1024.txt,dataset/IN-Abs/train-data/judgement/1024.txt,utf-8,41e2122f201978602347b813d7466de74744b3f3d9844911ed09cbfce3fa6412,1,98924,17100,631,22230
1037,IN-Abs,train,1037.txt,dataset/IN-Abs/train-data/judgement/1037.txt,utf-8,32bddae383d30a9179a87935106e7977ab5c72cc409be752105bf44e7dddbea7,1,14231,2455,104,3192
1051,IN-Abs,train,1051.txt,dataset/IN-Abs/train-data/judgement/1051.txt,utf-8,c0dc6d9ab1ee20a0924f9d8bffd8781ee5ce5c160bb9bfe6c602f6cd4cec102b,1,12316,2163,104,2812
1060,IN-Abs,train,1060.txt,dataset/IN-Abs/train-data/judgement/1060.txt,utf-8,8a0d88d6cc5cb36118fd4ac251d0c4f34fc50acb6f8a54a2751dba7cdd5a1f47,1,13414,2433,99,3163
1066,IN-Abs,train,1066.txt,dataset/IN-Abs/train-data/judgement/1066.txt,utf-8,c03474114009f1da3ae2ac3bd396961e55dd1dd5f1307970489f2ff41cf23813,1,27010,4658,172,6055
1072,IN-Abs,train,1072.txt,dataset/IN-Abs/train-data/judgement/1072.txt,utf-8,69b65c176add62909f02540c0297c07bc144b5b522994cd721865bb6a731a935,1,12102,2140,117,2782
1082,IN-Abs,train,1082.txt,dataset/IN-Abs/train-data/judgement/1082.txt,utf-8,2276e7d67a431d262a3122ba65007614fe7b8d0cdb1892d89713d7ce3788d85d,1,57446,10271,423,13352
1083,IN-Abs,train,1083.txt,dataset/IN-Abs/train-data/judgement/1083.txt,utf-8,b084266fc756514869f1e48ffde1d1f6b4469d36e6ebeeac0f58ad253207d0b2,1,48871,8698,321,11307
1089,IN-Abs,train,1089.txt,dataset/IN-Abs/train-data/judgement/1089.txt,utf-8,e686c28b906bf366d63e802ce6aae85273898379f6ce3596ff7649763a41cda9,1,13215,2294,149,2982
1099,IN-Abs,train,1099.txt,dataset/IN-Abs/train-data/judgement/1099.txt,utf-8,0f36bf07b46b74e4f38491bf75fb1515bca0ac0478c8eeba399486be90e9ebf2,1,33746,5716,371,7431
1109,IN-Abs,train,1109.txt,dataset/IN-Abs/train-data/judgement/1109.txt,utf-8,f5125e98e097ca3af17ab31621ccd17f14cf337fcd13a8902b10ab9093e3ffd9,1,28753,4833,207,6283
1115,IN-Abs,train,1115.txt,dataset/IN-Abs/train-data/judgement/1115.txt,utf-8,549e99c385fe546e53666c48d22981dcb5e16dd4e6f69691fd28eb7362a0ea82,1,17341,3098,105,4027
1116,IN-Abs,train,1116.txt,dataset/IN-Abs/train-data/judgement/1116.txt,utf-8,6d80203f95bf384b4b977e1689d3e3de3e8ee103accdd418a085af480f0368d8,1,19449,3484,135,4529
1120,IN-Abs,train,1120.txt,dataset/IN-Abs/train-data/judgement/1120.txt,utf-8,668c67d8a1602740414c0b4e3ac9391b8abe28a38187b20cf90aed6f62b33654,1,94208,16829,580,21878
114,IN-Abs,train,114.txt,dataset/IN-Abs/train-data/judgement/114.txt,utf-8,1fabc0c830a585453a59ca48821aaad7f4a0f1d22dfefbc9161c1c829d9f114d,1,7477,1312,65,1706
1141,IN-Abs,train,1141.txt,dataset/IN-Abs/train-data/judgement/1141.txt,utf-8,59b1c6d6dfc9b0f6cc6cb02d7a0cc35838e21716ee3087c9def925dedc4db0b8,1,8135,1420,68,1846
1144,IN-Abs,train,1144.txt,dataset/IN-Abs/train-data/judgement/1144.txt,utf-8,c0a64d7e0778952a0d1966d4b2b0a4a8775fd8946f5d8ddf65cae8219c1e37e1,1,11541,1963,116,2552
1154,IN-Abs,train,1154.txt,dataset/IN-Abs/train-data/judgement/1154.txt,utf-8,12f8207a4ef46860d630ca9c6f76850c348c5bb010388abf9ceaa402a0fed630,1,17775,3118,136,4053
1162,IN-Abs,train,1162.txt,dataset/IN-Abs/train-data/judgement/1162.txt,utf-8,cdfa054021b3b67e4941e517c603b71cde8b46de8087a5bcd79a20756e3998cf,1,32076,5594,208,7272
117,IN-Abs,train,117.txt,dataset/IN-Abs/train-data/judgement/117.txt,utf-8,22d330976f2321c3601e6052194eceb099651b9431a29d45a738dcfc60c9e178,1,34383,5999,200,7799
1180,IN-Abs,train,1180.txt,dataset/IN-Abs/train-data/judgement/1180.txt,utf-8,1adb45b3253f02890dc76c22130a9469f1ceb54c3d220f8f04bcd488b3c37272,1,24810,4297,143,5586
1186,IN-Abs,train,1186.txt,dataset/IN-Abs/train-data/judgement/1186.txt,utf-8,cd8d76aedd68a7507933b38b27feade881c4a149d6515b9e4955942a5a347aed,1,23737,4114,141,5348
119,IN-Abs,train,119.txt,dataset/IN-Abs/train-data/judgement/119.txt,utf-8,675aa63f54a144447e9100101f321872ad934fa080871932819d7903c91e65cd,1,21475,3705,145,4816
1198,IN-Abs,train,1198.txt,dataset/IN-Abs/train-data/judgement/1198.txt,utf-8,dde28e7af7772c67ac93c61b0b82410f47cef69266532c4a494c528ccd4d1671,1,12037,2138,81,2779
120,IN-Abs,train,120.txt,dataset/IN-Abs/train-data/judgement/120.txt,utf-8,c0956c8cf2a7b7559760842a9330ff690c40f53a3d6a22f0de172e8d37fdd858,1,27065,4598,144,5977
1219,IN-Abs,train,1219.txt,dataset/IN-Abs/train-data/judgement/1219.txt,utf-8,caddd32d3da22925b30a701aa1492e0d86b2a14a0fc7e1f547043e52eb573ed0,1,6084,1074,56,1396
1223,IN-Abs,train,1223.txt,dataset/IN-Abs/train-data/judgement/1223.txt,utf-8,2027d696859af69a7a1bc88ea6e688f413c91a879d1ba2b7c811df7197eafe60,1,5499,918,54,1193
1225,IN-Abs,train,1225.txt,dataset/IN-Abs/train-data/judgement/1225.txt,utf-8,e5ed98c9931e9854771c778a63afc36707ff6f48c5d9834a4ac7d3a14ff1ee40,1,15293,2618,131,3403
1228,IN-Abs,train,1228.txt,dataset/IN-Abs/train-data/judgement/1228.txt,utf-8,c082fc42830d76e07c703319b00254e9d7d60027f9514015988853dda789364c,1,6239,1142,68,1485
124,IN-Abs,train,124.txt,dataset/IN-Abs/train-data/judgement/124.txt,utf-8,053982239d0d8ec06d3abafec62b5b8dd9407b6495b9cd9d330789cf6f91831a,1,48673,8572,342,11144
1248,IN-Abs,train,1248.txt,dataset/IN-Abs/train-data/judgement/1248.txt,utf-8,9ee49ab326f45e992d21a2169acef5d9e86def9a19955951db097f6371d12b90,1,13205,2427,115,3155
1249,IN-Abs,train,1249.txt,dataset/IN-Abs/train-data/judgement/1249.txt,utf-8,6aa6a5dbdce0a1f0e542351bc38f0fa608984ed29b670cbcda765c068ee2f6ef,1,21726,3797,160,4936
1252,IN-Abs,train,1252.txt,dataset/IN-Abs/train-data/judgement/1252.txt,utf-8,dda25f305bbf93bfa2107c7e30185cf0ed548d8f5f0293b467c931bc152cba8b,1,17599,3076,115,3999
1255,IN-Abs,train,1255.txt,dataset/IN-Abs/train-data/judgement/1255.txt,utf-8,6f217ec245b713f388cc26fd3c58c4494147c03708ed8723ee1f2e1179695e46,1,62320,10688,334,13894
1262,IN-Abs,train,1262.txt,dataset/IN-Abs/train-data/judgement/1262.txt,utf-8,d4cafe599252e140dfb14778577c0d0a000ace499db87cc352069f4061938b65,1,18272,3188,95,4144
1277,IN-Abs,train,1277.txt,dataset/IN-Abs/train-data/judgement/1277.txt,utf-8,ec89ac3fbc8e2da4c38662f5b1bc95f0298a6f259757f4f23594cfe0269ba8dc,1,61989,10561,372,13729
1280,IN-Abs,train,1280.txt,dataset/IN-Abs/train-data/judgement/1280.txt,utf-8,82982d825e4b8d68fa0ec9df8e16be5af800aa74bdb097146d251761ab242a27,1,13777,2397,108,3116
1296,IN-Abs,train,1296.txt,dataset/IN-Abs/train-data/judgement/1296.txt,utf-8,808314081227140cc186bf87e4f5a8a0c586109acf855e608d435396ac8ad3d4,1,16690,2843,117,3696
1309,IN-Abs,train,1309.txt,dataset/IN-Abs/train-data/judgement/1309.txt,utf-8,894f713e2419405f555fc96f1eb26285102b757c4331b55fabde97224ef22ea2,1,16306,2907,146,3779
1317,IN-Abs,train,1317.txt,dataset/IN-Abs/train-data/judgement/1317.txt,utf-8,e77ae1861c62f5daa95f78a89f399809affe21ca4beb6bcf2ee6ded7e4dde2ce,1,19914,3502,129,4553
1321,IN-Abs,train,1321.txt,dataset/IN-Abs/train-data/judgement/1321.txt,utf-8,6dc41d60e02cc3ea9d97e50cfc378dc22a2c5fa8dab422d808e9f41a0b7cd3c9,1,21678,3805,131,4946
1331,IN-Abs,train,1331.txt,dataset/IN-Abs/train-data/judgement/1331.txt,utf-8,f8098397edb7835d42f513bb559f26c1295ed9d8a84a57dc2a7df6cd0e8ea13a,1,27592,4665,166,6064
1341,IN-Abs,train,1341.txt,dataset/IN-Abs/train-data/judgement/1341.txt,utf-8,54687ee183548bdd06c3f6839f970c3471b92cdf80cba03e5e84284adffe31ac,1,42226,7412,273,9636
1353,IN-Abs,train,1353.txt,dataset/IN-Abs/train-data/judgement/1353.txt,utf-8,1f8fc94ec565f08c7eb29ce324bfc1433c04ca28720cab5a7b650e362f8014e7,1,15015,2586,94,3362
136,IN-Abs,train,136.txt,dataset/IN-Abs/train-data/judgement/136.txt,utf-8,af4b215b38bcce26b93c5e331f0c450ac6363b027c95d56d76814603165469d7,1,15980,2795,120,3634
1361,IN-Abs,train,1361.txt,dataset/IN-Abs/train-data/judgement/1361.txt,utf-8,a6632130727d880bd76d0dc32a7c0ddd6a0b3ee44eaf6001298d7dd7c439ca47,1,16754,3013,132,3917
1371,IN-Abs,train,1371.txt,dataset/IN-Abs/train-data/judgement/1371.txt,utf-8,42fff5b0b2fe6a4862a728453262c8edad7728e22b9a2bc18e297f8f1ba3cc87,1,26446,4480,191,5824
1372,IN-Abs,train,1372.txt,dataset/IN-Abs/train-data/judgement/1372.txt,utf-8,46bf1ee5e0b579808580bab44a47e4b2977e1c17df89813e51fb43a08872fcac,1,34654,6218,225,8083
138,IN-Abs,train,138.txt,dataset/IN-Abs/train-data/judgement/138.txt,utf-8,597d032ed9e528898047049f9988fdc75942fe3622f5af1bc3b754648e62a659,1,17865,3172,121,4124
1386,IN-Abs,train,1386.txt,dataset/IN-Abs/train-data/judgement/1386.txt,utf-8,c481b8c51ea1ec836ea642ec38e56b1b7c6619aca953b8f52309aa73b82b6dd2,1,26301,4534,153,5894
1397,IN-Abs,train,1397.txt,dataset/IN-Abs/train-data/judgement/1397.txt,utf-8,b102638093fd5cbb6a62f16799351cb2ec9efcd2ef8598be868fbb5e7536ac96,1,91538,15972,719,20764
1413,IN-Abs,train,1413.txt,dataset/IN-Abs/train-data/judgement/1413.txt,utf-8,5651d97317afb2aea1ef283942d0929bbaaf810c2e723bbf9367b8b3ac713722,1,19182,3312,184,4306
1416,IN-Abs,train,1416.txt,dataset/IN-Abs/train-data/judgement/1416.txt,utf-8,35e0bbf2f1f0d06cd96271157efe56a9d759cb6977c0874d8e72bb69ea99fcf2,1,51356,9087,383,11813
1424,IN-Abs,train,1424.txt,dataset/IN-Abs/train-data/judgement/1424.txt,utf-8,c18c8704b8669024c982f5d592aa257bdf360c6596641813f4d70059aedcd7d7,1,7175,1277,58,1660
1426,IN-Abs,train,1426.txt,dataset/IN-Abs/train-data/judgement/1426.txt,utf-8,89ca01c91dcfe154beac5894fcfe60e9af8d8ca8670d8ae02e7bb8c9773d03ea,1,38259,6663,300,8662
1436,IN-Abs,train,1436.txt,dataset/IN-Abs/train-data/judgement/1436.txt,utf-8,b7e2dff1d2e16dfb5a975427ad7c0a9bef74297ae2b75aec0602c00a24748f3b,1,13269,2305,98,2996
1442,IN-Abs,train,1442.txt,dataset/IN-Abs/train-data/judgement/1442.txt,utf-8,46b6981b520cd55aa601168378bd9fad9c759863c1562a0450d5975c3c4c1a78,1,27116,4805,182,6246
1444,IN-Abs,train,1444.txt,dataset/IN-Abs/train-data/judgement/1444.txt,utf-8,b9aef90fff82406a112bcb6f59677b8835f49ce3b78cbf39a7ea434c8e02690e,1,18385,3317,105,4312
1450,IN-Abs,train,1450.txt,dataset/IN-Abs/train-data/judgement/1450.txt,utf-8,745168c89c6fb4cdc27b5cd20850ea4a0e7204e96bcdf39fe23b5fe9e90d5add,1,14588,2560,120,3328
1451,IN-Abs,train,1451.txt,dataset/IN-Abs/train-data/judgement/1451.txt,utf-8,5dc93e044f05ef485b014763a4f7a19f82f8b84ddbff23e1d274e46a818e6b1f,1,14923,2676,165,3479
1452,IN-Abs,train,1452.txt,dataset/IN-Abs/train-data/judgement/1452.txt,utf-8,a454e88e6ea5878f3c3143f68f32d592f510712a7af751a7e53a0db27b680886,1,257386,45025,2232,58532
1453,IN-Abs,train,1453.txt,dataset/IN-Abs/train-data/judgement/1453.txt,utf-8,f2cf737330e74e2cee21495523f2cecd5f98a11074e37730a2b91d104d771d08,1,92464,16076,574,20899
1458,IN-Abs,train,1458.txt,dataset/IN-Abs/train-data/judgement/1458.txt,utf-8,36612cde1cefb5515025b52ed3327b0fb5e4cd4238829f7ad8f90486d35aa921,1,16187,2709,109,3522
1470,IN-Abs,train,1470.txt,dataset/IN-Abs/train-data/judgement/1470.txt,utf-8,66e9bca27b5256d8759ad3bb9997e57e972f073c29c6fa39fcc007e3d5a9e178,1,11221,1930,130,2509
1478,IN-Abs,train,1478.txt,dataset/IN-Abs/train-data/judgement/1478.txt,utf-8,11f9449a8f384b6d57acdfaa904e244ffac39f4fec7ccf365355b02594198399,1,23897,4127,175,5365
1484,IN-Abs,train,1484.txt,dataset/IN-Abs/train-data/judgement/1484.txt,utf-8,582f6101f2f2afd39ae194c2dc0033c584cfe3600caf5003f119dea8d2bce53d,1,27089,4659,154,6057
1487,IN-Abs,train,1487.txt,dataset/IN-Abs/train-data/judgement/1487.txt,utf-8,cb58043e99b384ccf7cab1987e4eaf1ebb09b77ba55f890afab0541d8f12effa,1,13550,2406,121,3128
1490,IN-Abs,train,1490.txt,dataset/IN-Abs/train-data/judgement/1490.txt,utf-8,f6c268d3d933b6845abe4aafbe1186e7956f3622570c215be30c6ffec5fb77e0,1,14588,2553,125,3319
1492,IN-Abs,train,1492.txt,dataset/IN-Abs/train-data/judgement/1492.txt,utf-8,ea0cd2a0f969aff1fd676ff0b335c4fd0f1422efbe4ccc0029cef9179aba0b8e,1,21615,3828,209,4976
