pair_id,case_id,dataset,split,author,judgment_member,summary_member,judgment_hash,summary_hash,judgment_characters,judgment_words,judgment_sentences,judgment_approx_tokens,summary_characters,summary_words,summary_sentences,summary_approx_tokens,compression_ratio_words,combined_approx_tokens
IN-Abs:train:821:nan,821,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/821.txt,dataset/IN-Abs/train-data/summary/821.txt,7ebe6815743452aa12d46221a9c883a19fee28f9b26e4d6820b30e9ae0269dec,40001b2114bb0769ae770eec9d30b30f719a03a57b04e0a36d7d921d5464774e,27598,4725,206,6142,3058,523,11,680,0.11068783068783068,6822
IN-Abs:train:824:nan,824,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/824.txt,dataset/IN-Abs/train-data/summary/824.txt,f1eac64512a85729c98c5fc372476d1ffd66a44f170f4f53a0197d7aa1ae9814,a79295749ac1190fabaf0d1361ce1bce5e8566bb7bce9bba76b475d11c19de61,56744,9917,415,12892,4793,822,44,1069,0.08288797015226379,13961
IN-Abs:train:832:nan,832,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/832.txt,dataset/IN-Abs/train-data/summary/832.txt,eb699e99fda9f0ca99ebc0d9f6f33417a9d89c76664c5b50d494c0a09819f601,89314e5400e3d0cf9f1261551d771d5e0ab7e5a8f475a00408e693b16a31410f,12042,2175,105,2828,2759,481,10,625,0.22114942528735632,3453
IN-Abs:train:834:nan,834,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/834.txt,dataset/IN-Abs/train-data/summary/834.txt,cb33e61b3d26dcd6e2928f0d03f63012912843749647684587ccd7e1ca969cc4,2ab0b2efa0a2c973260bc0529226057c04dc35240c6d032420b15f2d9970f349,38097,6515,249,8470,4378,731,28,950,0.11220260936300844,9420
IN-Abs:train:841:nan,841,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/841.txt,dataset/IN-Abs/train-data/summary/841.txt,f14d54b32fe2d15aa91b9f84e49e2ba35e0aa6bd41c64d575660d424dd1c89fe,a4ff69bdb61f63fe3de9c7a6e0d814c1aa16c8c9fedce1ddbd7d713523ca3495,14297,2507,165,3259,1930,326,9,424,0.13003589948145194,3683
IN-Abs:train:844:nan,844,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/844.txt,dataset/IN-Abs/train-data/summary/844.txt,1730539af65420866c7e89670ce18bb6c5df6e214c253a37900e617ddc126648,012ee3a88982ed968ff52573a41fbeac3ee7cee827ccebf9ce47086f635538bd,54655,9402,432,12223,4833,829,39,1078,0.0881727292065518,13301
IN-Abs:train:845:nan,845,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/845.txt,dataset/IN-Abs/train-data/summary/845.txt,c31eb8404731187f59182150e9ac516e81b6e258f816200b164e4568903082d9,92eec972e67f8420e0bc20668aa01decd42bae13fe85b393eacab2444e572c64,32453,5652,238,7348,2281,374,10,486,0.06617126680820948,7834
IN-Abs:train:848:nan,848,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/848.txt,dataset/IN-Abs/train-data/summary/848.txt,f36b6336fbd065bcb0257a660fce20bea5b9af0784012cac48f34eed5a52c7f5,85a4420ce20620b5e9c06321186704deae452db7211a59ac838ec47844436eb0,10311,1756,56,2283,2214,369,11,480,0.2101366742596811,2763
IN-Abs:train:859:nan,859,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/859.txt,dataset/IN-Abs/train-data/summary/859.txt,bdfe88b1f74bd5c3eb61ce2a4e4af0b6aa1bed84c0652f46749e37f35add726e,81c0fc31140959af529426db58f7a26c10f8b4e8e0e5109b23d424d09fc9c7a7,12033,2107,95,2739,1126,184,8,239,0.08732795443758899,2978
IN-Abs:train:868:nan,868,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/868.txt,dataset/IN-Abs/train-data/summary/868.txt,6183e97e000178bdb826438f373f589d393060f5baff288335316ce7a9f62004,459be4c84bb46a8b5cdf733ce4273a2cfd2808e5205fec6a0d101cd8e2484159,26460,4604,168,5985,2848,487,22,633,0.10577758470894874,6618
IN-Abs:train:872:nan,872,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/872.txt,dataset/IN-Abs/train-data/summary/872.txt,49c30dbffec07b2a34283f69bb0b6400a38e8b467fd1fea474bab7365cea4f64,05469f4fc203fb4f75adb65811f00e8d322a1ad52eb3082d8ea9c87d0af95834,7545,1316,79,1711,767,136,9,177,0.1033434650455927,1888
IN-Abs:train:878:nan,878,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/878.txt,dataset/IN-Abs/train-data/summary/878.txt,917ad4f30a47138025be521b1455113b423ea4c2df6827d432b6bf79e850dab9,9635646ba97d575029120a7c09dc09a93a0a34fd8bfb8a6d48051082d7221e99,18966,3215,156,4180,690,121,3,157,0.037636080870917576,4337
IN-Abs:train:890:nan,890,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/890.txt,dataset/IN-Abs/train-data/summary/890.txt,b1cae0f9e27d36a7c200f0920268c9e0e8ed2a83f9f578ba7c716caba7da2f87,c4a263125cc0a364faed9b7ceb2fd584f12451daa9a075b250da95054d2af571,22661,3839,133,4991,1697,285,9,370,0.07423808283407138,5361
IN-Abs:train:906:nan,906,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/906.txt,dataset/IN-Abs/train-data/summary/906.txt,5ef45ff9be2266dcb30d166b3afa1f9e2c1f61c63bc5b07184a657e89f182e3a,a0ec590a433eb4844c0aacc8646dd73eba525e329e298fa8ba6298c3a279e7f2,17052,2932,93,3812,2614,441,17,573,0.15040927694406547,4385
IN-Abs:train:91:nan,91,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/91.txt,dataset/IN-Abs/train-data/summary/91.txt,b2216e18eeaa78f92605fe4a604b2e7e23268083a2133a12892ba3c8af2de854,f17b2415376e3f7f7edbd853c9efd6e526607f2d276dd51964a714694b17c37a,20779,3621,131,4707,1983,357,6,464,0.09859154929577464,5171
IN-Abs:train:910:nan,910,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/910.txt,dataset/IN-Abs/train-data/summary/910.txt,1ba643f5816e560167fe46489a198e1e3a575c3bda6e1b40d8ec9cc03aeb3474,a81bacec322ccd6a1f8c5c579111369c426fd1b58b22c938022241b80bc94b7e,44733,7991,292,10388,2776,506,25,658,0.06332123639093981,11046
IN-Abs:train:913:nan,913,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/913.txt,dataset/IN-Abs/train-data/summary/913.txt,8358b677de9aac7a09371f6207147dd3136545281503e36d901ed87d87af2aad,4b6303a2abdb4e1c506966b2b8c65b7468eee811a08e9bf3f47836740f445df9,22988,4006,186,5208,3775,672,15,874,0.16774837743384924,6082
IN-Abs:train:914:nan,914,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/914.txt,dataset/IN-Abs/train-data/summary/914.txt,c931806ea6874d3306390379d19189fae875ef2dc769cc0aa6c6aa1882a40132,9d510f1d6b79616140d1c436fa89521bffef810533ba6789aadf2c1742a836df,27421,4625,201,6012,10921,1836,68,2387,0.39697297297297296,8399
IN-Abs:train:918:nan,918,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/918.txt,dataset/IN-Abs/train-data/summary/918.txt,dae4f17272e5d7e9f30c8b7bdcc208f27d3e94443baa63e8c87323f8b2bc57f4,9c9aa42eaf73def1f2de23696521efd173dc223315849045abac7ba63144c31a,31466,5507,174,7159,3551,625,14,812,0.11349191937534048,7971
IN-Abs:train:930:nan,930,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/930.txt,dataset/IN-Abs/train-data/summary/930.txt,21d4d3805ef23d99bbcb7dfb12d7e2fcd617c83f3cd46eed663ea6c12879906f,f964b7ee692f0bda51cc0b95cbd06620a786d7b963cfa7e4f1bf12d025c9bab9,12911,2282,162,2967,2715,457,16,594,0.2002629272567923,3561
IN-Abs:train:934:nan,934,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/934.txt,dataset/IN-Abs/train-data/summary/934.txt,ba3ef0fe349b97f82cc29155b873f1357e2020dfcfcd6bc262eeb36f5cb70a98,b539fc40c07ffdde5bb25e1ef4a584ea61e3e84c69bdace880d20cf1d1ac77cc,10426,1834,64,2384,1237,217,16,282,0.1183206106870229,2666
IN-Abs:train:939:nan,939,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/939.txt,dataset/IN-Abs/train-data/summary/939.txt,fdd8c81cf2698b474a24c4c385c48ad0131c5e20513c57ccd3f1a30380103ce6,22a8553f0e654ea8b013eb3a698fe2a8fab45a1ecf5ec74efabfa60360304db4,64436,11323,612,14720,5335,921,68,1197,0.0813388677912214,15917
IN-Abs:train:941:nan,941,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/941.txt,dataset/IN-Abs/train-data/summary/941.txt,2140205fbe6ae6ca62975cd3c0c05e0540d9015d2fe7851eb29bfe7a51e0f36b,e88e384f707e793ebbfd785593fb7a6ce69114de553b069e8511c702fed8982e,14577,2672,101,3474,1697,317,6,412,0.1186377245508982,3886
IN-Abs:train:946:nan,946,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/946.txt,dataset/IN-Abs/train-data/summary/946.txt,a5eb6b306b012097ba903977b84ff50ee52c78539ab8fbc1c0a4081132f72432,7c0cc8acb78a8cc5d7f8e87a71f5359010bf01846e3fcf5323f508ab13b75b45,18684,3157,120,4104,1729,295,15,384,0.09344314222363002,4488
IN-Abs:train:949:nan,949,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/949.txt,dataset/IN-Abs/train-data/summary/949.txt,f2496f3b822b86c874eec1617c2e795c48739e6c8021a94a3ddc85ade8dcb355,6001ea4570a3646b70de7bf18677037d0dbf7467ecc49df20b62f605004f49b8,135925,23779,1010,30913,5133,907,29,1179,0.03814289919677026,32092
IN-Abs:train:953:nan,953,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/953.txt,dataset/IN-Abs/train-data/summary/953.txt,7a42ecc961fcf66a88b696bd3ba0bfe4582b918d42f84fc27219eb776721206b,99e96dfd169badb9c2c2348533237a447fd0be4d7265a66890c6f7177a83b1ff,15420,2706,91,3518,1888,332,13,432,0.12269031781226904,3950
IN-Abs:train:957:nan,957,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/957.txt,dataset/IN-Abs/train-data/summary/957.txt,1234875e190fc4d12ca935703df4d42aff3cab3114b813a3ed5434c89ac2951a,f8a3e63cf8d48c3156208a37774557d69c7ab8c3843e9689adab9b998bc0646f,16840,2943,115,3826,3208,549,13,714,0.18654434250764526,4540
IN-Abs:train:958:nan,958,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/958.txt,dataset/IN-Abs/train-data/summary/958.txt,8c5ae8d12cafec4bab6b95936145564fc950df9a486afd4672c8bd6fcd9c3e3c,06e0c8c9c5d6fb9ef5ae7799d5f1593e9ddb6b21f93187435f13961efc44a4d4,4844,871,45,1132,933,169,10,220,0.19402985074626866,1352
IN-Abs:train:967:nan,967,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/967.txt,dataset/IN-Abs/train-data/summary/967.txt,b3ad3dcb8c67ce26d2943ab18463d85c1f40cba6426a66fd2d9652b799799dfc,ef266f824d8a5ddbda22cb171b61f63099a9a6e14afb9a2ae1b55cfe3ababbca,14581,2536,112,3297,1975,353,13,459,0.1391955835962145,3756
IN-Abs:train:975:nan,975,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/975.txt,dataset/IN-Abs/train-data/summary/975.txt,347a5fe314997e0e9503cd578f02830b64dfa95a1db7fd9b9cb7813c3ee669e2,1f83db63bdac1b316e1708270b2b89064bc98530b4adccd6ab065c91897d35f2,8144,1475,62,1918,1908,349,10,454,0.2366101694915254,2372
IN-Abs:train:99:nan,99,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/99.txt,dataset/IN-Abs/train-data/summary/99.txt,3c08a2e1c81a265c1ff3e2a3efdbd148bf8243f436b37f037fec85802d730dad,e78812c20a63d9876d9be9cd3ee589c0582fa1e448b40c5070f2182ea33a3852,53308,9184,284,11939,3806,638,17,829,0.06946864111498258,12768
IN-Abs:train:997:nan,997,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/997.txt,dataset/IN-Abs/train-data/summary/997.txt,748e4c0c88d107ac6c93f36361390236aad30b1c642c90427942fedf05bf283b,baf4e57803f5c0aed59cb75c0f4dadba31c11cdd4acc42665aab97ef1b17e076,16136,2778,117,3611,1513,260,11,338,0.09359251259899208,3949
IN-Abs:train:1001:nan,1001,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1001.txt,dataset/IN-Abs/train-data/summary/1001.txt,f4c84caf6b4d546ba6d39c77a1747832c90050cea8ec0730bf25791fa97366d6,04c9288ed4d3fba86222e1fa54dbd1d74cc3cdbf784cf0d1b1c0fc63f54d60cd,14728,2587,96,3363,1284,230,10,299,0.0889060688055663,3662
IN-Abs:train:1004:nan,1004,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1004.txt,dataset/IN-Abs/train-data/summary/1004.txt,db8cbc1e8c5505884ee9630ad557002e9ad8917c7ebf1eb4e2b02d3861f7c75c,10e924c1b40a1d6f9d964f9d6c979abe931c20707fb0731df6bd76757dcdd454,10900,1929,105,2508,3369,593,19,771,0.30741316744427166,3279
IN-Abs:train:1023:nan,1023,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1023.txt,dataset/IN-Abs/train-data/summary/1023.txt,7fa10daefa9c27d047c46f9fa0bedfcb69c3bc76747af9431163d0cb8d0b5319,11e80f3e4a0342a8825eba3e48298af76887deb14ab014fd458689a8b80e732e,15178,2679,94,3483,1283,213,8,277,0.07950727883538634,3760
IN-Abs:train:1030:nan,1030,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1030.txt,dataset/IN-Abs/train-data/summary/1030.txt,974dffa6a589ed31491a8a1013f63ee78f6d1ec36e716b36b8ebfa1e4b1a16d4,c8f92c591195e81086ebeb40c2a606183499545c4c0a9196da7c9317fb350237,7286,1271,84,1652,1726,293,6,381,0.23052714398111723,2033
IN-Abs:train:1034:nan,1034,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1034.txt,dataset/IN-Abs/train-data/summary/1034.txt,951f24810988e8a4c98ee45bc3fe5be2e3cd37722e0dffc05a85c63c66157106,09c29d88e3582bd883471ca767de7e427ceff8d3f23d75ae12b82d2576fc5e0e,11632,2061,119,2679,2234,394,7,512,0.19116933527413876,3191
IN-Abs:train:1042:nan,1042,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1042.txt,dataset/IN-Abs/train-data/summary/1042.txt,84372598f38d10a90d47784590b9267f4d70cbbc955848c6e9cbe246423c00df,19ed18a02575a08a95ec146464469e58a352d07205a44f6dcea179c404252f3c,11598,2009,86,2612,2682,453,19,589,0.22548531607765057,3201
IN-Abs:train:1043:nan,1043,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1043.txt,dataset/IN-Abs/train-data/summary/1043.txt,b84b5dfc1badb90cc26df1062599979acd0631a3773cfb4b255677a89584fef4,72906023c1fc7e97fac7b6a6dc6f40c2409db3427d91e6fbd688d4efaba2bf6d,10209,1802,122,2343,2123,369,19,480,0.20477247502774695,2823
IN-Abs:train:1054:nan,1054,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1054.txt,dataset/IN-Abs/train-data/summary/1054.txt,76439c3a2694ee562bd9e042a5a977726a7740af145b3fcae3d9937fbb30231b,d9b8dbcf2b3d7f011dc4d5497b0bce80e66aba7ef8072fccec1d512cb9122a3c,43439,7516,228,9771,2277,379,8,493,0.05042575838211815,10264
IN-Abs:train:1055:nan,1055,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1055.txt,dataset/IN-Abs/train-data/summary/1055.txt,ba43846c9f7a768f18f32e09d80042c9e419daaa081d8f4236e5a750134bebf1,3dd5679ca2c809be36750fe0c5a50c3ff66cbe58ccdd91976fa332651d71a840,12009,2129,68,2768,2836,499,21,649,0.2343823391263504,3417
IN-Abs:train:1058:nan,1058,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1058.txt,dataset/IN-Abs/train-data/summary/1058.txt,732d62bbe92b1598a36a369011852c465ebc07af29ece47cb3641a662a3902ad,bf68357eee47ec7ece81d6b6f9ce04210829b2b95cf03f2d0da4fb93dab879d5,91024,15681,550,20385,7399,1245,62,1618,0.07939544671895925,22003
IN-Abs:train:1063:nan,1063,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1063.txt,dataset/IN-Abs/train-data/summary/1063.txt,3add305f7835c1e0c0982baf9f7385783b92f030133ab2a2550bc14e05fbfd6f,c806e64d7438332239ddca5b84ea7267749a37396c5dc9a57355776cea8f6757,70637,12342,487,16045,4167,728,20,946,0.05898557770215524,16991
IN-Abs:train:1064:nan,1064,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1064.txt,dataset/IN-Abs/train-data/summary/1064.txt,d5b9849034be85fcbfbe1ab74c08f22c6c754c3b26722493e616719ee7bf0248,be4b1942f53433d1c934bc68631a4c9a453ef9401b0ffb668ea2075e308bab38,35013,6114,263,7948,3095,554,8,720,0.09061171082760877,8668
IN-Abs:train:1077:nan,1077,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1077.txt,dataset/IN-Abs/train-data/summary/1077.txt,709de67369d9513ea4b9d6c6e0923a26ebd14c9f80d2ffe9871c201a53264ba0,e7c2998614950f5346d9267e0c57f5672ce6c9bd2302888f933ff92d35b8fa99,32933,5688,178,7394,2907,507,26,659,0.08913502109704641,8053
IN-Abs:train:109:nan,109,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/109.txt,dataset/IN-Abs/train-data/summary/109.txt,4099698f87c2eefd1b72973ce75f65b118f59075b85e628b7c4d11f10dbeee42,e2288a203ae43c7e3988ff0be83b2483506a2006571664867721ce0e662d656c,20202,3530,143,4589,1951,357,9,464,0.10113314447592069,5053
IN-Abs:train:1090:nan,1090,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1090.txt,dataset/IN-Abs/train-data/summary/1090.txt,071baffea3a9f3f319a0318b2d9babf8e3d7c462c529e73703f0efce83379050,73324b3bcf9afc903688a5fef688060551b1389a5dbbfbdc3c25b68f0374fd99,20640,3517,121,4572,2250,380,9,494,0.10804663065112312,5066
IN-Abs:train:1108:nan,1108,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1108.txt,dataset/IN-Abs/train-data/summary/1108.txt,331f75c3d2380132cbc3982d8430a0ddbcd59aab9d389cc34aa9f93f31518f50,a91d7490ead975e8542ba6a048d928ec398a7a773ec4e6b7ff8a0c0874e8a675,15975,2828,105,3676,2296,417,9,542,0.14745403111739747,4218
IN-Abs:train:1111:nan,1111,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1111.txt,dataset/IN-Abs/train-data/summary/1111.txt,967d0f39cc4220c17a82e7fc9fa307c4bcb624cdcf01bbbcb80531003ec8a2c4,7be66dc6206f28f810c17d6c4ad2bc5f006e576522c8b0b3795cccf66a85f5af,30202,5252,207,6828,2468,453,24,589,0.08625285605483625,7417
IN-Abs:train:1112:nan,1112,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1112.txt,dataset/IN-Abs/train-data/summary/1112.txt,1f9b5fe10e73c8702f7830e1b6c31b38920a57f88fb5772796b923e8100fb22d,3542fba94030de3fcb2dcdd41c787376b98011b49ba462f2567aa2f97a15f394,49265,8403,452,10924,6282,1053,46,1369,0.1253123884327026,12293
IN-Abs:train:1117:nan,1117,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1117.txt,dataset/IN-Abs/train-data/summary/1117.txt,36a53b4c19c31d17e70111a0db7893e4aac0a1cd9478b07490fb2b6d1b83c3c8,441936d226dabfe2096037b36aba9b66cec7a8a3e9e1c2a2e1569fc050443b88,8705,1520,68,1976,2796,494,26,642,0.325,2618
IN-Abs:train:1119:nan,1119,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1119.txt,dataset/IN-Abs/train-data/summary/1119.txt,5dcc6f27e93b930c7d2d6ad56bce5638f08b908b267d66ffc83fb502cf945b1d,dacdd338813bd85a230a3643002df3a162b2494ffbe01dd5a95adf1b82ebdb10,14566,2651,166,3446,2119,369,15,480,0.13919275745001886,3926
IN-Abs:train:1121:nan,1121,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1121.txt,dataset/IN-Abs/train-data/summary/1121.txt,611935e91780b7c3de2e1ccb0a79a272c258971a6c1454473a02c16a09afdfa3,fc9cc2fce613e578b21f242446e35d2dd12c3807cdf5900a6295fa2335e2a14f,12387,2145,111,2788,4129,719,34,935,0.3351981351981352,3723
IN-Abs:train:1122:nan,1122,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1122.txt,dataset/IN-Abs/train-data/summary/1122.txt,b88e945102b547677fa3cf0de69c36a0f11354866a894fbca7430b7cc2de22a7,fc0f7b62ac0f804b2257797e22b92bdebd92110cd4bb76e84b5b7e5bfe721435,9772,1752,80,2278,1533,274,10,356,0.15639269406392695,2634
IN-Abs:train:1127:nan,1127,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1127.txt,dataset/IN-Abs/train-data/summary/1127.txt,ee5bf0fccfc6fb4dcb4a3bc3ff5de83daa42c2ac0f2fbd706f99f6b1bd9c4881,135785f94aa386589388115a2f3e652f76e6191fae126ab82dd47bd6d48df42e,31158,5417,225,7042,2082,362,25,471,0.0668266568211187,7513
IN-Abs:train:1132:nan,1132,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1132.txt,dataset/IN-Abs/train-data/summary/1132.txt,f35a7196b341ebec292b4ed7b2f9082ba9c41491ccedee66f9adff625a900efc,0985864ebf8a1990d99de711e4d72993b0a8e5790f621e03b7605ff303ba3ab6,45053,7952,343,10338,4693,846,26,1100,0.10638832997987928,11438
IN-Abs:train:1138:nan,1138,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1138.txt,dataset/IN-Abs/train-data/summary/1138.txt,7b008d55bca977a02f1b86c41c8ffb7be559fcd00ede5670afef5dd947c57c04,c12b2ef4447c19cad7be39743b096a98267508a6f70287bfe64ef02913e3b515,6201,1091,50,1418,962,165,6,214,0.15123739688359303,1632
IN-Abs:train:1140:nan,1140,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1140.txt,dataset/IN-Abs/train-data/summary/1140.txt,0427ae1b7174719127ae8b076b6d04bfe0ada4c5cb3c0632ca65edf9b6b87297,f57594ea23d43781a3e5e44543ba36d344cfb1deb39df999ab5e37fdf79d5ccb,42908,7623,456,9910,2864,490,18,637,0.0642791551882461,10547
IN-Abs:train:115:nan,115,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/115.txt,dataset/IN-Abs/train-data/summary/115.txt,63909a2322ec641d5a22d68dc371e6c4f6ccdbce3c0f1e3d55153899ed5d38ee,0b6d7a324db0fb50cf29bacc2ae19005878a9222ed05e1f76dcf130c3a9245ed,12328,2221,74,2887,939,177,3,230,0.07969383160738407,3117
IN-Abs:train:1151:nan,1151,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1151.txt,dataset/IN-Abs/train-data/summary/1151.txt,e5c18f624bba703f2167f94acbee59d912534b5ef1ad1e7167e954abaa5fa4a9,e1ee30b2af5f982aab93dc42e077cf4ea2f2059e21d431da6f0e212b55c8ec15,4831,875,48,1138,871,160,4,208,0.18285714285714286,1346
IN-Abs:train:1153:nan,1153,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1153.txt,dataset/IN-Abs/train-data/summary/1153.txt,86b21325a6036e18dcb2cc5f3074a71449a310e38267157a261e0eca010080d0,a56bb16aaed4da6ee3cc57f398eb125c4cd3df98117334f6ccbaf9217a47b54f,20954,3724,165,4841,2890,505,29,656,0.13560687432867885,5497
IN-Abs:train:1163:nan,1163,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1163.txt,dataset/IN-Abs/train-data/summary/1163.txt,7c28ba916a674fa72ee7afd4d501d048ce6b8f8c7e4bf0b0f7638d49e8601c21,7e6d4374dad825fa96e25bc5152fb00258c904521a8842b447a9c3029c45d12b,7852,1360,64,1768,1711,299,12,389,0.21985294117647058,2157
IN-Abs:train:1165:nan,1165,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1165.txt,dataset/IN-Abs/train-data/summary/1165.txt,d3a5cce76da336a7ab78a4367311187c4a06caffaef154a1d252dc8bcd4eb8b2,a5099bda5c7855d584f6cfcf6932a6426bed041e60b69d3e844aa2a0f5be0b9d,4869,848,57,1102,1471,264,12,343,0.3113207547169811,1445
IN-Abs:train:1167:nan,1167,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1167.txt,dataset/IN-Abs/train-data/summary/1167.txt,42b26c75d358c8136131366fcc9f117f6e042cf593e34844ca31df6f6bb394be,778488a52e36998129d9db339e6b83575f04ae1974cb8eea4ec11aa61b823aa2,14956,2637,143,3428,2416,417,21,542,0.15813424345847554,3970
IN-Abs:train:1175:nan,1175,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1175.txt,dataset/IN-Abs/train-data/summary/1175.txt,d662c37f69a1ff5e358f3145d08bdf31006441bf21d80f8dcc16ed514c434e74,ee9fefca9ee6df906ae1561041923034f6014ccd6e6ec3f8742f1c6cc81d72f4,15993,2763,127,3592,2244,377,17,490,0.13644589214621788,4082
IN-Abs:train:1188:nan,1188,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1188.txt,dataset/IN-Abs/train-data/summary/1188.txt,d2e49bc53f863448de793338544691d4094e9ac420274f15c3694b7edaefa585,3d43e81b9be0d354886284f03e21063a65b58e75c79cdf7aece0bf63dd5b1127,9221,1601,75,2081,1380,236,6,307,0.14740787008119924,2388
IN-Abs:train:1194:nan,1194,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1194.txt,dataset/IN-Abs/train-data/summary/1194.txt,efba1b97f6103740b6b278849067c657ab2adcaba5a6306ce552fd0b21066e1a,9e3820efcf9bb16ee6ff2616027b3a1519b699af4a5df685a05611f10e82501a,48328,8301,276,10791,6572,1094,42,1422,0.13179135043970605,12213
IN-Abs:train:1199:nan,1199,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1199.txt,dataset/IN-Abs/train-data/summary/1199.txt,370c35f364b903eae61c261931a3614e1e25b072be5ad3095d2765c7a644562d,267c01b991b73315b9c0c8783c7a3f7d4f290f41f4c84c973e2bdcda674660c1,14855,2710,171,3523,1669,313,34,407,0.11549815498154982,3930
IN-Abs:train:1201:nan,1201,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1201.txt,dataset/IN-Abs/train-data/summary/1201.txt,febb4eae7f5371f9f33756f75305e86d02bcce678558f9ba0312131de733ef3e,fbf19885d510fa0d85f4495a94448a889173b4066734cd15350e3980d2b03e1c,30395,5445,207,7078,1777,309,21,402,0.05674931129476584,7480
IN-Abs:train:1206:nan,1206,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1206.txt,dataset/IN-Abs/train-data/summary/1206.txt,d137e4c489ea53f1c0bbc2b3ed4425fb9aa24baab5f553f99d684963aab449f1,0e7bf4af169a4f66bc55d64e97d3659ecd749d1a1ba6daa67b50aa5a3fd8bad5,10519,1792,73,2330,1672,284,7,369,0.15848214285714285,2699
IN-Abs:train:1207:nan,1207,IN-Abs,train,,dataset/IN-Abs/train-data/judgement/1207.txt,dataset/IN-Abs/train-data/summary/1207.txt,43f5e6306f3b3d50d2061b16be4e8546f51fd0fd30bcaf7ef3a4f321ac44fff5,2752aec347918d338057a7f0c68022f71ba801c3d98c9a516c0edb7e5d61e45b,13986,2402,76,3123,2370,414,12,538,0.1723563696919234,3661
